2457957.69177 19.004 0.067 6.76 340.0
2457957.73951 19.221 0.069 6.16 324.0
2457958.59243 19.097 0.072 6.39 367.0
2457958.62595 19.161 0.079 6.88 337.0
2457958.66324 19.176 0.086 7.15 348.0
2457958.71583 19.073 0.068 6.35 365.0
2457958.76604 19.187 0.065 5.79 343.0
2457958.80218 19.155 0.083 7.08 375.0
2457959.49951 19.152 0.051 4.86 343.0
2457959.54736 19.228 0.050 4.31 325.0
2457959.59771 19.129 0.048 4.64 311.0
2457959.64849 19.240 0.048 4.15 299.0
2457959.69753 19.044 0.048 5.01 310.0
2457959.74887 19.149 0.060 5.59 324.0
2457960.49844 19.174 0.059 5.22 354.0
2457960.54739 19.124 0.049 4.81 298.0
2457960.61482 19.152 0.048 4.62 342.0
2457960.66637 19.129 0.057 5.51 291.0
2457960.71678 19.157 0.056 5.44 305.0
2457960.77646 19.136 0.065 6.10 317.0
2457960.79834 19.059 0.069 6.94 324.0
2457961.56593 19.194 0.055 5.03 379.0
2457961.60838 19.131 0.053 5.19 371.0
2457961.64388 19.150 0.056 5.27 341.0
2457961.70173 19.216 0.053 5.02 407.0
2457961.77290 19.107 0.070 6.02 520.0
2457962.50623 19.193 0.058 5.15 334.0
2457962.55638 19.198 0.046 3.98 348.0
2457962.75076 19.273 0.065 5.19 406.0
2457964.54585 19.068 0.057 4.86 403.0
2457964.59035 19.192 0.053 4.28 362.0
2457964.63949 19.147 0.056 4.77 377.0
2457964.69231 19.192 0.061 5.14 360.0
2457964.78001 19.099 0.067 5.51 547.0
2457965.65230 19.156 0.058 4.78 424.0
2457965.68316 19.131 0.051 4.30 384.0
2457965.71546 19.075 0.061 5.05 596.0
2457966.54018 19.362 0.118 7.52 422.0
2457966.57006 19.126 0.066 5.71 357.0
2457966.61570 19.285 0.082 6.26 345.0
2457966.66353 19.136 0.062 5.31 345.0
2457966.71131 19.189 0.079 6.51 346.0
2457967.59027 19.224 0.092 6.62 443.0
2457967.67537 19.060 0.071 6.16 417.0
2457967.73354 19.120 0.093 7.29 464.0
2457971.49626 19.046 0.092 5.47 1076.0
2457971.53595 19.170 0.110 5.09 1049.0
2457971.68944 19.166 0.068 4.35 670.0
2457971.72815 19.203 0.086 4.30 1014.0
2457972.50901 19.118 0.110 7.08 643.0
2457972.54408 19.179 0.115 6.96 660.0
2457972.67386 19.165 0.089 5.64 636.0
2457972.71787 19.304 0.097 5.11 721.0
2457972.74841 18.909 0.097 6.71 867.0
2457973.55397 19.222 0.100 6.51 598.0
2457973.61436 19.234 0.077 5.18 584.0
2457973.66206 19.222 0.075 5.02 636.0
2457973.72705 19.327 0.137 7.04 799.0
2457974.64557 19.220 0.063 4.51 455.0
2457974.69579 19.282 0.077 4.96 516.0
2457974.74168 18.985 0.082 6.15 647.0
2457979.47545 19.152 0.060 4.90 505.0
2457979.54182 19.039 0.053 4.75 356.0
2457979.59399 19.046 0.047 4.24 382.0
2457979.64488 19.125 0.044 3.88 355.0
2457983.57939 19.155 0.055 4.63 356.0
2457983.62553 19.164 0.057 4.98 353.0
2457983.67459 19.134 0.050 4.76 336.0
2457984.52345 18.976 0.064 6.66 347.0
2457985.63478 19.105 0.096 7.89 398.0
2457986.53524 19.104 0.043 4.02 341.0
2457986.59698 19.177 0.051 4.54 341.0
2457987.49248 19.166 0.047 3.86 371.0
2457987.61556 19.100 0.047 4.20 371.0
2457987.66197 19.000 0.046 4.46 349.0
2457990.50918 19.299 0.080 5.85 383.0
2457990.57693 19.109 0.064 5.46 384.0
2457991.47848 19.067 0.062 5.29 497.0
2457991.52946 19.274 0.074 5.65 385.0
2457991.58762 18.932 0.058 6.21 367.0
2457991.64335 19.175 0.077 6.20 377.0
2457992.49428 19.138 0.053 4.57 388.0
2457993.51168 19.120 0.059 4.89 411.0
2457993.60666 19.029 0.051 5.07 348.0
2457993.65324 19.203 0.072 5.91 378.0
2457994.57169 19.166 0.065 5.46 423.0
2457994.62108 19.088 0.061 5.32 420.0
2457998.47755 19.240 0.135 4.83 2153.0
2457998.55846 19.084 0.101 4.24 1710.0
2457998.63742 19.125 0.117 5.53 1509.0
2458003.48489 19.401 0.135 7.17 498.0
2458004.49572 19.082 0.069 5.71 427.0
2458004.56200 19.130 0.080 6.25 465.0
2458004.60871 19.138 0.079 6.01 499.0
2458005.59355 19.269 0.119 7.66 522.0
2458008.55974 19.275 0.074 5.74 369.0
